X,Y,Means,Confidence
130,50,2.5795,0
130,60,3.1155,0
130,70,3.6306,0
130,80,4.0897,0
130,90,4.465,0
130,100,4.7416,0
130,110,4.9201,0
130,120,5.0164,0
130,130,5.0558,0
130,140,5.0655,0
130,150,5.0662,0
130,160,5.0655,0
130,170,5.0558,0
130,180,5.0164,0
130,190,4.9201,0
130,200,4.7416,0
130,210,4.465,0
130,220,4.0897,0
130,230,3.6306,0
130,240,3.1155,0
140,50,2.2425,0
140,60,2.7085,0
140,70,3.1563,0
140,80,3.5554,0
140,90,3.8817,0
140,100,4.1221,0
140,110,4.2774,0
140,120,4.3611,0
140,130,4.3953,0
140,140,4.4037,0
140,150,4.4043,0
140,160,4.4037,0
140,170,4.3953,0
140,180,4.3611,0
140,190,4.2774,0
140,200,4.1221,0
140,210,3.8817,0
140,220,3.5554,0
140,230,3.1563,0
140,240,2.7085,0
150,50,1.8731,0
150,60,2.2623,0
150,70,2.6363,0
150,80,2.9697,0
150,90,3.2423,0
150,100,3.4431,0
150,110,3.5728,0
150,120,3.6427,0
150,130,3.6713,0
150,140,3.6783,0
150,150,3.6788,0
150,160,3.6783,0
150,170,3.6713,0
150,180,3.6427,0
150,190,3.5728,0
150,200,3.4431,0
150,210,3.2423,0
150,220,2.9697,0
150,230,2.6363,0
150,240,2.2623,0
160,50,1.5032,0
160,60,1.8156,0
160,70,2.1157,0
160,80,2.3833,0
160,90,2.602,0
160,100,2.7631,0
160,110,2.8672,0
160,120,2.9233,0
160,130,2.9463,0
160,140,2.9519,0
160,150,2.9523,0
160,160,2.9519,0
160,170,2.9463,0
160,180,2.9233,0
160,190,2.8672,0
160,200,2.7631,0
160,210,2.602,0
160,220,2.3833,0
160,230,2.1157,0
160,240,1.8156,0
170,50,1.159,0
170,60,1.3999,0
170,70,1.6313,0
170,80,1.8376,0
170,90,2.0063,0
170,100,2.1305,0
170,110,2.2108,0
170,120,2.254,0
170,130,2.2717,0
170,140,2.2761,0
170,150,2.2764,0
170,160,2.2761,0
170,170,2.2717,0
170,180,2.254,0
170,190,2.2108,0
170,200,2.1305,0
170,210,2.0063,0
170,220,1.8376,0
170,230,1.6313,0
170,240,1.3999,0
180,50,0.85863,0
180,60,1.0371,0
180,70,1.2085,0
180,80,1.3613,0
180,90,1.4863,0
180,100,1.5783,0
180,110,1.6378,0
180,120,1.6698,0
180,130,1.6829,0
180,140,1.6862,0
180,150,1.6864,0
180,160,1.6862,0
180,170,1.6829,0
180,180,1.6698,0
180,190,1.6378,0
180,200,1.5783,0
180,210,1.4863,0
180,220,1.3613,0
180,230,1.2085,0
180,240,1.0371,0
190,50,0.61115,0
190,60,0.73815,0
190,70,0.86018,0
190,80,0.96896,0
190,90,1.0579,0
190,100,1.1234,0
190,110,1.1657,0
190,120,1.1885,0
190,130,1.1979,0
190,140,1.2002,0
190,150,1.2003,0
190,160,1.2002,0
190,170,1.1979,0
190,180,1.1885,0
190,190,1.1657,0
190,200,1.1234,0
190,210,1.0579,0
190,220,0.96896,0
190,230,0.86018,0
190,240,0.73815,0
200,50,0.41794,0
200,60,0.50479,0
200,70,0.58825,0
200,80,0.66264,0
200,90,0.72345,0
200,100,0.76825,0
200,110,0.79719,0
200,120,0.81279,0
200,130,0.81917,0
200,140,0.82074,0
200,150,0.82085,0
200,160,0.82074,0
200,170,0.81917,0
200,180,0.81279,0
200,190,0.79719,0
200,200,0.76825,0
200,210,0.72345,0
200,220,0.66264,0
200,230,0.58825,0
200,240,0.50479,0
210,50,0.27461,0
210,60,0.33167,0
210,70,0.38651,0
210,80,0.43538,0
210,90,0.47534,0
210,100,0.50478,0
210,110,0.52379,0
210,120,0.53404,0
210,130,0.53823,0
210,140,0.53927,0
210,150,0.53934,0
210,160,0.53927,0
210,170,0.53823,0
210,180,0.53404,0
210,190,0.52379,0
210,200,0.50478,0
210,210,0.47534,0
210,220,0.43538,0
210,230,0.38651,0
210,240,0.33167,0
220,50,0.17336,0
220,60,0.20938,0
220,70,0.24399,0
220,80,0.27485,0
220,90,0.30007,0
220,100,0.31866,0
220,110,0.33066,0
220,120,0.33713,0
220,130,0.33978,0
220,140,0.34043,0
220,150,0.34047,0
220,160,0.34043,0
220,170,0.33978,0
220,180,0.33713,0
220,190,0.33066,0
220,200,0.31866,0
220,210,0.30007,0
220,220,0.27485,0
220,230,0.24399,0
220,240,0.20938,0
230,50,0.10515,0
230,60,0.127,0
230,70,0.14799,0
230,80,0.16671,0
230,90,0.182,0
230,100,0.19328,0
230,110,0.20056,0
230,120,0.20448,0
230,130,0.20609,0
230,140,0.20648,0
230,150,0.20651,0
230,160,0.20648,0
230,170,0.20609,0
230,180,0.20448,0
230,190,0.20056,0
230,200,0.19328,0
230,210,0.182,0
230,220,0.16671,0
230,230,0.14799,0
230,240,0.127,0
240,50,0.061273,0
240,60,0.074006,0
240,70,0.086241,0
240,80,0.097147,0
240,90,0.10606,0
240,100,0.11263,0
240,110,0.11687,0
240,120,0.11916,0
240,130,0.1201,0
240,140,0.12033,0
240,150,0.12034,0
240,160,0.12033,0
240,170,0.1201,0
240,180,0.11916,0
240,190,0.11687,0
240,200,0.11263,0
240,210,0.10606,0
240,220,0.097147,0
240,230,0.086241,0
240,240,0.074006,0
250,50,0.034307,0
250,60,0.041436,0
250,70,0.048286,0
250,80,0.054392,0
250,90,0.059384,0
250,100,0.063062,0
250,110,0.065437,0
250,120,0.066718,0
250,130,0.067242,0
250,140,0.067371,0
250,150,0.067379,0
250,160,0.067371,0
250,170,0.067242,0
250,180,0.066718,0
250,190,0.065437,0
250,200,0.063062,0
250,210,0.059384,0
250,220,0.054392,0
250,230,0.048286,0
250,240,0.041436,0
260,50,0.018455,0
260,60,0.02229,0
260,70,0.025975,0
260,80,0.02926,0
260,90,0.031945,0
260,100,0.033924,0
260,110,0.035202,0
260,120,0.035891,0
260,130,0.036172,0
260,140,0.036242,0
260,150,0.036246,0
260,160,0.036242,0
260,170,0.036172,0
260,180,0.035891,0
260,190,0.035202,0
260,200,0.033924,0
260,210,0.031945,0
260,220,0.02926,0
260,230,0.025975,0
260,240,0.02229,0
270,50,0.0095386,0
270,60,0.011521,0
270,70,0.013425,0
270,80,0.015123,0
270,90,0.016511,0
270,100,0.017534,0
270,110,0.018194,0
270,120,0.01855,0
270,130,0.018696,0
270,140,0.018732,0
270,150,0.018734,0
270,160,0.018732,0
270,170,0.018696,0
270,180,0.01855,0
270,190,0.018194,0
270,200,0.017534,0
270,210,0.016511,0
270,220,0.015123,0
270,230,0.013425,0
270,240,0.011521,0
280,50,0.0047367,0
280,60,0.005721,0
280,70,0.0066668,0
280,80,0.0075099,0
280,90,0.0081991,0
280,100,0.008707,0
280,110,0.0090349,0
280,120,0.0092117,0
280,130,0.009284,0
280,140,0.0093018,0
280,150,0.009303,0
280,160,0.0093018,0
280,170,0.009284,0
280,180,0.0092117,0
280,190,0.0090349,0
280,200,0.008707,0
280,210,0.0081991,0
280,220,0.0075099,0
280,230,0.0066668,0
280,240,0.005721,0
290,50,0.00226,0
290,60,0.0027296,0
290,70,0.0031809,0
290,80,0.0035831,0
290,90,0.0039119,0
290,100,0.0041542,0
290,110,0.0043107,0
290,120,0.0043951,0
290,130,0.0044296,0
290,140,0.004438,0
290,150,0.0044386,0
290,160,0.004438,0
290,170,0.0044296,0
290,180,0.0043951,0
290,190,0.0043107,0
290,200,0.0041542,0
290,210,0.0039119,0
290,220,0.0035831,0
290,230,0.0031809,0
290,240,0.0027296,0
300,50,0.001036,0
300,60,0.0012513,0
300,70,0.0014582,0
300,80,0.0016426,0
300,90,0.0017933,0
300,100,0.0019044,0
300,110,0.0019761,0
300,120,0.0020148,0
300,130,0.0020306,0
300,140,0.0020345,0
300,150,0.0020348,0
300,160,0.0020345,0
300,170,0.0020306,0
300,180,0.0020148,0
300,190,0.0019761,0
300,200,0.0019044,0
300,210,0.0017933,0
300,220,0.0016426,0
300,230,0.0014582,0
300,240,0.0012513,0
310,50,0.00045643,0
310,60,0.00055128,0
310,70,0.00064242,0
310,80,0.00072366,0
310,90,0.00079007,0
310,100,0.000839,0
310,110,0.0008706,0
310,120,0.00088764,0
310,130,0.00089461,0
310,140,0.00089632,0
310,150,0.00089644,0
310,160,0.00089632,0
310,170,0.00089461,0
310,180,0.00088764,0
310,190,0.0008706,0
310,200,0.000839,0
310,210,0.00079007,0
310,220,0.00072366,0
310,230,0.00064242,0
310,240,0.00055128,0
320,50,0.00019356,0
320,60,0.00023378,0
320,70,0.00027243,0
320,80,0.00030688,0
320,90,0.00033504,0
320,100,0.00035579,0
320,110,0.00036919,0
320,120,0.00037642,0
320,130,0.00037937,0
320,140,0.0003801,0
320,150,0.00038015,0
320,160,0.0003801,0
320,170,0.00037937,0
320,180,0.00037642,0
320,190,0.00036919,0
320,200,0.00035579,0
320,210,0.00033504,0
320,220,0.00030688,0
320,230,0.00027243,0
320,240,0.00023378,0
330,50,7.9938e-05,0
330,60,9.6549e-05,0
330,70,0.00011251,0
330,80,0.00012674,0
330,90,0.00013837,0
330,100,0.00014694,0
330,110,0.00015247,0
330,120,0.00015546,0
330,130,0.00015668,0
330,140,0.00015698,0
330,150,0.000157,0
330,160,0.00015698,0
330,170,0.00015668,0
330,180,0.00015546,0
330,190,0.00015247,0
330,200,0.00014694,0
330,210,0.00013837,0
330,220,0.00012674,0
330,230,0.00011251,0
330,240,9.6549e-05,0
340,50,3.4814e-05,0
340,60,4.2049e-05,0
340,70,4.9e-05,0
340,80,5.5197e-05,0
340,90,6.0263e-05,0
340,100,6.3995e-05,0
340,110,6.6405e-05,0
340,120,6.7705e-05,0
340,130,6.8236e-05,0
340,140,6.8367e-05,0
340,150,6.8376e-05,0
340,160,6.8367e-05,0
340,170,6.8236e-05,0
340,180,6.7705e-05,0
340,190,6.6405e-05,0
340,200,6.3995e-05,0
340,210,6.0263e-05,0
340,220,5.5197e-05,0
340,230,4.9e-05,0
340,240,4.2049e-05,0
350,50,2.3017e-05,0
350,60,2.78e-05,0
350,70,3.2396e-05,0
350,80,3.6493e-05,0
350,90,3.9842e-05,0
350,100,4.231e-05,0
350,110,4.3904e-05,0
350,120,4.4763e-05,0
350,130,4.5114e-05,0
350,140,4.5201e-05,0
350,150,4.5207e-05,0
350,160,4.5201e-05,0
350,170,4.5114e-05,0
350,180,4.4763e-05,0
350,190,4.3904e-05,0
350,200,4.231e-05,0
350,210,3.9842e-05,0
350,220,3.6493e-05,0
350,230,3.2396e-05,0
350,240,2.78e-05,0
360,50,3.4814e-05,0
360,60,4.2049e-05,0
360,70,4.9e-05,0
360,80,5.5197e-05,0
360,90,6.0263e-05,0
360,100,6.3995e-05,0
360,110,6.6405e-05,0
360,120,6.7705e-05,0
360,130,6.8236e-05,0
360,140,6.8367e-05,0
360,150,6.8376e-05,0
360,160,6.8367e-05,0
360,170,6.8236e-05,0
360,180,6.7705e-05,0
360,190,6.6405e-05,0
360,200,6.3995e-05,0
360,210,6.0263e-05,0
360,220,5.5197e-05,0
360,230,4.9e-05,0
360,240,4.2049e-05,0
370,50,7.9938e-05,0
370,60,9.6549e-05,0
370,70,0.00011251,0
370,80,0.00012674,0
370,90,0.00013837,0
370,100,0.00014694,0
370,110,0.00015247,0
370,120,0.00015546,0
370,130,0.00015668,0
370,140,0.00015698,0
370,150,0.000157,0
370,160,0.00015698,0
370,170,0.00015668,0
370,180,0.00015546,0
370,190,0.00015247,0
370,200,0.00014694,0
370,210,0.00013837,0
370,220,0.00012674,0
370,230,0.00011251,0
370,240,9.6549e-05,0
380,50,0.00019356,0
380,60,0.00023378,0
380,70,0.00027243,0
380,80,0.00030688,0
380,90,0.00033504,0
380,100,0.00035579,0
380,110,0.00036919,0
380,120,0.00037642,0
380,130,0.00037937,0
380,140,0.0003801,0
380,150,0.00038015,0
380,160,0.0003801,0
380,170,0.00037937,0
380,180,0.00037642,0
380,190,0.00036919,0
380,200,0.00035579,0
380,210,0.00033504,0
380,220,0.00030688,0
380,230,0.00027243,0
380,240,0.00023378,0
390,50,0.00045643,0
390,60,0.00055128,0
390,70,0.00064242,0
390,80,0.00072366,0
390,90,0.00079007,0
390,100,0.000839,0
390,110,0.0008706,0
390,120,0.00088764,0
390,130,0.00089461,0
390,140,0.00089632,0
390,150,0.00089644,0
390,160,0.00089632,0
390,170,0.00089461,0
390,180,0.00088764,0
390,190,0.0008706,0
390,200,0.000839,0
390,210,0.00079007,0
390,220,0.00072366,0
390,230,0.00064242,0
390,240,0.00055128,0
400,50,0.001036,0
400,60,0.0012513,0
400,70,0.0014582,0
400,80,0.0016426,0
400,90,0.0017933,0
400,100,0.0019044,0
400,110,0.0019761,0
400,120,0.0020148,0
400,130,0.0020306,0
400,140,0.0020345,0
400,150,0.0020348,0
400,160,0.0020345,0
400,170,0.0020306,0
400,180,0.0020148,0
400,190,0.0019761,0
400,200,0.0019044,0
400,210,0.0017933,0
400,220,0.0016426,0
400,230,0.0014582,0
400,240,0.0012513,0
410,50,0.00226,0
410,60,0.0027296,0
410,70,0.0031809,0
410,80,0.0035831,0
410,90,0.0039119,0
410,100,0.0041542,0
410,110,0.0043107,0
410,120,0.0043951,0
410,130,0.0044296,0
410,140,0.004438,0
410,150,0.0044386,0
410,160,0.004438,0
410,170,0.0044296,0
410,180,0.0043951,0
410,190,0.0043107,0
410,200,0.0041542,0
410,210,0.0039119,0
410,220,0.0035831,0
410,230,0.0031809,0
410,240,0.0027296,0
420,50,0.0047367,0
420,60,0.005721,0
420,70,0.0066668,0
420,80,0.0075099,0
420,90,0.0081991,0
420,100,0.008707,0
420,110,0.0090349,0
420,120,0.0092117,0
420,130,0.009284,0
420,140,0.0093018,0
420,150,0.009303,0
420,160,0.0093018,0
420,170,0.009284,0
420,180,0.0092117,0
420,190,0.0090349,0
420,200,0.008707,0
420,210,0.0081991,0
420,220,0.0075099,0
420,230,0.0066668,0
420,240,0.005721,0
430,50,0.0095386,0
430,60,0.011521,0
430,70,0.013425,0
430,80,0.015123,0
430,90,0.016511,0
430,100,0.017534,0
430,110,0.018194,0
430,120,0.01855,0
430,130,0.018696,0
430,140,0.018732,0
430,150,0.018734,0
430,160,0.018732,0
430,170,0.018696,0
430,180,0.01855,0
430,190,0.018194,0
430,200,0.017534,0
430,210,0.016511,0
430,220,0.015123,0
430,230,0.013425,0
430,240,0.011521,0
440,50,0.018455,0
440,60,0.02229,0
440,70,0.025975,0
440,80,0.02926,0
440,90,0.031945,0
440,100,0.033924,0
440,110,0.035202,0
440,120,0.035891,0
440,130,0.036172,0
440,140,0.036242,0
440,150,0.036246,0
440,160,0.036242,0
440,170,0.036172,0
440,180,0.035891,0
440,190,0.035202,0
440,200,0.033924,0
440,210,0.031945,0
440,220,0.02926,0
440,230,0.025975,0
440,240,0.02229,0
450,50,0.034307,0
450,60,0.041436,0
450,70,0.048286,0
450,80,0.054392,0
450,90,0.059384,0
450,100,0.063062,0
450,110,0.065437,0
450,120,0.066718,0
450,130,0.067242,0
450,140,0.067371,0
450,150,0.067379,0
450,160,0.067371,0
450,170,0.067242,0
450,180,0.066718,0
450,190,0.065437,0
450,200,0.063062,0
450,210,0.059384,0
450,220,0.054392,0
450,230,0.048286,0
450,240,0.041436,0
460,50,0.061273,0
460,60,0.074006,0
460,70,0.086241,0
460,80,0.097147,0
460,90,0.10606,0
460,100,0.11263,0
460,110,0.11687,0
460,120,0.11916,0
460,130,0.1201,0
460,140,0.12033,0
460,150,0.12034,0
460,160,0.12033,0
460,170,0.1201,0
460,180,0.11916,0
460,190,0.11687,0
460,200,0.11263,0
460,210,0.10606,0
460,220,0.097147,0
460,230,0.086241,0
460,240,0.074006,0
470,50,0.10515,0
470,60,0.127,0
470,70,0.14799,0
470,80,0.16671,0
470,90,0.182,0
470,100,0.19328,0
470,110,0.20056,0
470,120,0.20448,0
470,130,0.20609,0
470,140,0.20648,0
470,150,0.20651,0
470,160,0.20648,0
470,170,0.20609,0
470,180,0.20448,0
470,190,0.20056,0
470,200,0.19328,0
470,210,0.182,0
470,220,0.16671,0
470,230,0.14799,0
470,240,0.127,0
480,50,0.17336,0
480,60,0.20938,0
480,70,0.24399,0
480,80,0.27485,0
480,90,0.30007,0
480,100,0.31866,0
480,110,0.33066,0
480,120,0.33713,0
480,130,0.33978,0
480,140,0.34043,0
480,150,0.34047,0
480,160,0.34043,0
480,170,0.33978,0
480,180,0.33713,0
480,190,0.33066,0
480,200,0.31866,0
480,210,0.30007,0
480,220,0.27485,0
480,230,0.24399,0
480,240,0.20938,0
490,50,0.27461,0
490,60,0.33167,0
490,70,0.38651,0
490,80,0.43538,0
490,90,0.47534,0
490,100,0.50478,0
490,110,0.52379,0
490,120,0.53404,0
490,130,0.53823,0
490,140,0.53927,0
490,150,0.53934,0
490,160,0.53927,0
490,170,0.53823,0
490,180,0.53404,0
490,190,0.52379,0
490,200,0.50478,0
490,210,0.47534,0
490,220,0.43538,0
490,230,0.38651,0
490,240,0.33167,0
500,50,0.41794,0
500,60,0.50479,0
500,70,0.58825,0
500,80,0.66264,0
500,90,0.72345,0
500,100,0.76825,0
500,110,0.79719,0
500,120,0.81279,0
500,130,0.81917,0
500,140,0.82074,0
500,150,0.82085,0
500,160,0.82074,0
500,170,0.81917,0
500,180,0.81279,0
500,190,0.79719,0
500,200,0.76825,0
500,210,0.72345,0
500,220,0.66264,0
500,230,0.58825,0
500,240,0.50479,0
510,50,0.61115,0
510,60,0.73815,0
510,70,0.86018,0
510,80,0.96896,0
510,90,1.0579,0
510,100,1.1234,0
510,110,1.1657,0
510,120,1.1885,0
510,130,1.1979,0
510,140,1.2002,0
510,150,1.2003,0
510,160,1.2002,0
510,170,1.1979,0
510,180,1.1885,0
510,190,1.1657,0
510,200,1.1234,0
510,210,1.0579,0
510,220,0.96896,0
510,230,0.86018,0
510,240,0.73815,0
520,50,0.85863,0
520,60,1.0371,0
520,70,1.2085,0
520,80,1.3613,0
520,90,1.4863,0
520,100,1.5783,0
520,110,1.6378,0
520,120,1.6698,0
520,130,1.6829,0
520,140,1.6862,0
520,150,1.6864,0
520,160,1.6862,0
520,170,1.6829,0
520,180,1.6698,0
520,190,1.6378,0
520,200,1.5783,0
520,210,1.4863,0
520,220,1.3613,0
520,230,1.2085,0
520,240,1.0371,0
530,50,1.159,0
530,60,1.3999,0
530,70,1.6313,0
530,80,1.8376,0
530,90,2.0063,0
530,100,2.1305,0
530,110,2.2108,0
530,120,2.254,0
530,130,2.2717,0
530,140,2.2761,0
530,150,2.2764,0
530,160,2.2761,0
530,170,2.2717,0
530,180,2.254,0
530,190,2.2108,0
530,200,2.1305,0
530,210,2.0063,0
530,220,1.8376,0
530,230,1.6313,0
530,240,1.3999,0
540,50,1.5032,0
540,60,1.8156,0
540,70,2.1157,0
540,80,2.3833,0
540,90,2.602,0
540,100,2.7631,0
540,110,2.8672,0
540,120,2.9233,0
540,130,2.9463,0
540,140,2.9519,0
540,150,2.9523,0
540,160,2.9519,0
540,170,2.9463,0
540,180,2.9233,0
540,190,2.8672,0
540,200,2.7631,0
540,210,2.602,0
540,220,2.3833,0
540,230,2.1157,0
540,240,1.8156,0
550,50,1.8731,0
550,60,2.2623,0
550,70,2.6363,0
550,80,2.9697,0
550,90,3.2423,0
550,100,3.4431,0
550,110,3.5728,0
550,120,3.6427,0
550,130,3.6713,0
550,140,3.6783,0
550,150,3.6788,0
550,160,3.6783,0
550,170,3.6713,0
550,180,3.6427,0
550,190,3.5728,0
550,200,3.4431,0
550,210,3.2423,0
550,220,2.9697,0
550,230,2.6363,0
550,240,2.2623,0
560,50,2.2425,0
560,60,2.7085,0
560,70,3.1563,0
560,80,3.5554,0
560,90,3.8817,0
560,100,4.1221,0
560,110,4.2774,0
560,120,4.3611,0
560,130,4.3953,0
560,140,4.4037,0
560,150,4.4043,0
560,160,4.4037,0
560,170,4.3953,0
560,180,4.3611,0
560,190,4.2774,0
560,200,4.1221,0
560,210,3.8817,0
560,220,3.5554,0
560,230,3.1563,0
560,240,2.7085,0
570,50,2.5795,0
570,60,3.1155,0
570,70,3.6306,0
570,80,4.0897,0
570,90,4.465,0
570,100,4.7416,0
570,110,4.9201,0
570,120,5.0164,0
570,130,5.0558,0
570,140,5.0655,0
570,150,5.0662,0
570,160,5.0655,0
570,170,5.0558,0
570,180,5.0164,0
570,190,4.9201,0
570,200,4.7416,0
570,210,4.465,0
570,220,4.0897,0
570,230,3.6306,0
570,240,3.1155,0
580,50,2.8508,0
580,60,3.4432,0
580,70,4.0124,0
580,80,4.5198,0
580,90,4.9346,0
580,100,5.2402,0
580,110,5.4376,0
580,120,5.544,0
580,130,5.5875,0
580,140,5.5982,0
580,150,5.599,0
580,160,5.5982,0
580,170,5.5875,0
580,180,5.544,0
580,190,5.4376,0
580,200,5.2402,0
580,210,4.9346,0
580,220,4.5198,0
580,230,4.0124,0
580,240,3.4432,0
590,50,3.027,0
590,60,3.6561,0
590,70,4.2605,0
590,80,4.7993,0
590,90,5.2398,0
590,100,5.5643,0
590,110,5.7738,0
590,120,5.8868,0
590,130,5.9331,0
590,140,5.9444,0
590,150,5.9452,0
590,160,5.9444,0
590,170,5.9331,0
590,180,5.8868,0
590,190,5.7738,0
590,200,5.5643,0
590,210,5.2398,0
590,220,4.7993,0
590,230,4.2605,0
590,240,3.6561,0
600,50,3.0882,0
600,60,3.73,0
600,70,4.3466,0
600,80,4.8963,0
600,90,5.3456,0
600,100,5.6767,0
600,110,5.8905,0
600,120,6.0058,0
600,130,6.0529,0
600,140,6.0645,0
600,150,6.0653,0
600,160,6.0645,0
600,170,6.0529,0
600,180,6.0058,0
600,190,5.8905,0
600,200,5.6767,0
600,210,5.3456,0
600,220,4.8963,0
600,230,4.3466,0
600,240,3.73,0
610,50,3.027,0
610,60,3.6561,0
610,70,4.2605,0
610,80,4.7993,0
610,90,5.2398,0
610,100,5.5643,0
610,110,5.7738,0
610,120,5.8868,0
610,130,5.9331,0
610,140,5.9444,0
610,150,5.9452,0
610,160,5.9444,0
610,170,5.9331,0
610,180,5.8868,0
610,190,5.7738,0
610,200,5.5643,0
610,210,5.2398,0
610,220,4.7993,0
610,230,4.2605,0
610,240,3.6561,0
620,50,2.8508,0
620,60,3.4432,0
620,70,4.0124,0
620,80,4.5198,0
620,90,4.9346,0
620,100,5.2402,0
620,110,5.4376,0
620,120,5.544,0
620,130,5.5875,0
620,140,5.5982,0
620,150,5.599,0
620,160,5.5982,0
620,170,5.5875,0
620,180,5.544,0
620,190,5.4376,0
620,200,5.2402,0
620,210,4.9346,0
620,220,4.5198,0
620,230,4.0124,0
620,240,3.4432,0
630,50,2.5795,0
630,60,3.1155,0
630,70,3.6306,0
630,80,4.0897,0
630,90,4.465,0
630,100,4.7416,0
630,110,4.9201,0
630,120,5.0164,0
630,130,5.0558,0
630,140,5.0655,0
630,150,5.0662,0
630,160,5.0655,0
630,170,5.0558,0
630,180,5.0164,0
630,190,4.9201,0
630,200,4.7416,0
630,210,4.465,0
630,220,4.0897,0
630,230,3.6306,0
630,240,3.1155,0
640,50,2.2425,0
640,60,2.7085,0
640,70,3.1563,0
640,80,3.5554,0
640,90,3.8817,0
640,100,4.1221,0
640,110,4.2774,0
640,120,4.3611,0
640,130,4.3953,0
640,140,4.4037,0
640,150,4.4043,0
640,160,4.4037,0
640,170,4.3953,0
640,180,4.3611,0
640,190,4.2774,0
640,200,4.1221,0
640,210,3.8817,0
640,220,3.5554,0
640,230,3.1563,0
640,240,2.7085,0
650,50,1.8731,0
650,60,2.2623,0
650,70,2.6363,0
650,80,2.9697,0
650,90,3.2423,0
650,100,3.4431,0
650,110,3.5728,0
650,120,3.6427,0
650,130,3.6713,0
650,140,3.6783,0
650,150,3.6788,0
650,160,3.6783,0
650,170,3.6713,0
650,180,3.6427,0
650,190,3.5728,0
650,200,3.4431,0
650,210,3.2423,0
650,220,2.9697,0
650,230,2.6363,0
650,240,2.2623,0
660,50,1.5032,0
660,60,1.8156,0
660,70,2.1157,0
660,80,2.3833,0
660,90,2.602,0
660,100,2.7631,0
660,110,2.8672,0
660,120,2.9233,0
660,130,2.9463,0
660,140,2.9519,0
660,150,2.9523,0
660,160,2.9519,0
660,170,2.9463,0
660,180,2.9233,0
660,190,2.8672,0
660,200,2.7631,0
660,210,2.602,0
660,220,2.3833,0
