X,Y,Means,Confidence
0.14,0.68,0.1653,0
0.14,0.7,0.25666,0
0.14,0.72,0.36788,0
0.14,0.74,0.48675,0
0.14,0.76,0.59452,0
0.14,0.78,0.67032,0
0.14,0.8,0.69767,0
0.14,0.82,0.67032,0
0.14,0.84,0.59452,0
0.14,0.86,0.48675,0
0.14,0.88,0.36788,0
0.14,0.9,0.25665,0
0.14,0.92,0.16528,0
0.14,0.94,0.098245,0
0.14,0.96,0.05389,0
0.14,0.98,0.027267,0
0.16,0.02,0.033304,0
0.16,0.04,0.065821,0
0.16,0.06,0.12,0
0.16,0.08,0.20188,0
0.16,0.1,0.31348,0
0.16,0.12,0.44932,0
0.16,0.14,0.59452,0
0.16,0.16,0.72615,0
0.16,0.18,0.81873,0
0.16,0.2,0.85214,0
0.16,0.22,0.81873,0
0.16,0.24,0.72615,0
0.16,0.26,0.59452,0
0.16,0.28,0.44933,0
0.16,0.3,0.31349,0
0.16,0.32,0.2019,0
0.16,0.34,0.12003,0
0.16,0.36,0.065875,0
0.16,0.38,0.033373,0
0.16,0.4,0.015608,0
0.16,0.42,0.0067383,0
0.16,0.44,0.0026871,0
0.16,0.46,0.0009959,0
0.16,0.48,0.00036583,0
0.16,0.5,0.00021026,0
0.16,0.52,0.00036583,0
0.16,0.54,0.0009959,0
0.16,0.56,0.0026871,0
0.16,0.58,0.0067383,0
0.16,0.6,0.015608,0
0.16,0.62,0.033373,0
0.16,0.64,0.065875,0
0.16,0.66,0.12003,0
0.16,0.68,0.2019,0
0.16,0.7,0.31349,0
0.16,0.72,0.44933,0
0.16,0.74,0.59452,0
0.16,0.76,0.72615,0
0.16,0.78,0.81873,0
0.16,0.8,0.85214,0
0.16,0.82,0.81873,0
0.16,0.84,0.72615,0
0.16,0.86,0.59452,0
0.16,0.88,0.44932,0
0.16,0.9,0.31348,0
0.16,0.92,0.20188,0
0.16,0.94,0.12,0
0.16,0.96,0.065821,0
0.16,0.98,0.033304,0
0.18,0.02,0.03755,0
0.18,0.04,0.074213,0
0.18,0.06,0.1353,0
0.18,0.08,0.22762,0
0.18,0.1,0.35344,0
0.18,0.12,0.50661,0
0.18,0.14,0.67032,0
0.18,0.16,0.81873,0
0.18,0.18,0.92312,0
0.18,0.2,0.96079,0
0.18,0.22,0.92312,0
0.18,0.24,0.81873,0
0.18,0.26,0.67032,0
0.18,0.28,0.50662,0
0.18,0.3,0.35345,0
0.18,0.32,0.22764,0
0.18,0.34,0.13534,0
0.18,0.36,0.074274,0
0.18,0.38,0.037628,0
0.18,0.4,0.017598,0
0.18,0.42,0.0075975,0
0.18,0.44,0.0030298,0
0.18,0.46,0.0011229,0
0.18,0.48,0.00041248,0
0.18,0.5,0.00023708,0
0.18,0.52,0.00041248,0
0.18,0.54,0.0011229,0
0.18,0.56,0.0030298,0
0.18,0.58,0.0075975,0
0.18,0.6,0.017598,0
0.18,0.62,0.037628,0
0.18,0.64,0.074274,0
0.18,0.66,0.13534,0
0.18,0.68,0.22764,0
0.18,0.7,0.35345,0
0.18,0.72,0.50662,0
0.18,0.74,0.67032,0
0.18,0.76,0.81873,0
0.18,0.78,0.92312,0
0.18,0.8,0.96079,0
0.18,0.82,0.92312,0
0.18,0.84,0.81873,0
0.18,0.86,0.67032,0
0.18,0.88,0.50661,0
0.18,0.9,0.35344,0
0.18,0.92,0.22762,0
0.18,0.94,0.1353,0
0.18,0.96,0.074213,0
0.18,0.98,0.03755,0
0.2,0.02,0.039083,0
0.2,0.04,0.077242,0
0.2,0.06,0.14082,0
0.2,0.08,0.2369,0
0.2,0.1,0.36787,0
0.2,0.12,0.52729,0
0.2,0.14,0.69767,0
0.2,0.16,0.85214,0
0.2,0.18,0.96079,0
0.2,0.2,1,0
0.2,0.22,0.96079,0
0.2,0.24,0.85214,0
0.2,0.26,0.69768,0
0.2,0.28,0.52729,0
0.2,0.3,0.36788,0
0.2,0.32,0.23693,0
0.2,0.34,0.14086,0
0.2,0.36,0.077305,0
0.2,0.38,0.039164,0
0.2,0.4,0.018316,0
0.2,0.42,0.0079075,0
0.2,0.44,0.0031534,0
0.2,0.46,0.0011687,0
0.2,0.48,0.00042932,0
0.2,0.5,0.00024676,0
0.2,0.52,0.00042932,0
0.2,0.54,0.0011687,0
0.2,0.56,0.0031534,0
0.2,0.58,0.0079075,0
0.2,0.6,0.018316,0
0.2,0.62,0.039164,0
0.2,0.64,0.077305,0
0.2,0.66,0.14086,0
0.2,0.68,0.23693,0
0.2,0.7,0.36788,0
0.2,0.72,0.52729,0
0.2,0.74,0.69768,0
0.2,0.76,0.85214,0
0.2,0.78,0.96079,0
0.2,0.8,1,0
0.2,0.82,0.96079,0
0.2,0.84,0.85214,0
0.2,0.86,0.69767,0
0.2,0.88,0.52729,0
0.2,0.9,0.36787,0
0.2,0.92,0.2369,0
0.2,0.94,0.14082,0
0.2,0.96,0.077242,0
0.2,0.98,0.039083,0
0.22,0.02,0.03755,0
0.22,0.04,0.074213,0
0.22,0.06,0.1353,0
0.22,0.08,0.22762,0
0.22,0.1,0.35344,0
0.22,0.12,0.50661,0
0.22,0.14,0.67032,0
0.22,0.16,0.81873,0
0.22,0.18,0.92312,0
0.22,0.2,0.96079,0
0.22,0.22,0.92312,0
0.22,0.24,0.81873,0
0.22,0.26,0.67032,0
0.22,0.28,0.50662,0
0.22,0.3,0.35345,0
0.22,0.32,0.22764,0
0.22,0.34,0.13534,0
0.22,0.36,0.074274,0
0.22,0.38,0.037628,0
0.22,0.4,0.017598,0
0.22,0.42,0.0075975,0
0.22,0.44,0.0030298,0
0.22,0.46,0.0011229,0
0.22,0.48,0.00041248,0
0.22,0.5,0.00023708,0
0.22,0.52,0.00041248,0
0.22,0.54,0.0011229,0
0.22,0.56,0.0030298,0
0.22,0.58,0.0075975,0
0.22,0.6,0.017598,0
0.22,0.62,0.037628,0
0.22,0.64,0.074274,0
0.22,0.66,0.13534,0
0.22,0.68,0.22764,0
0.22,0.7,0.35345,0
0.22,0.72,0.50662,0
0.22,0.74,0.67032,0
0.22,0.76,0.81873,0
0.22,0.78,0.92312,0
0.22,0.8,0.96079,0
0.22,0.82,0.92312,0
0.22,0.84,0.81873,0
0.22,0.86,0.67032,0
0.22,0.88,0.50661,0
0.22,0.9,0.35344,0
0.22,0.92,0.22762,0
0.22,0.94,0.1353,0
0.22,0.96,0.074213,0
0.22,0.98,0.03755,0
0.24,0.02,0.033304,0
0.24,0.04,0.065821,0
0.24,0.06,0.12,0
0.24,0.08,0.20188,0
0.24,0.1,0.31348,0
0.24,0.12,0.44933,0
0.24,0.14,0.59452,0
0.24,0.16,0.72615,0
0.24,0.18,0.81873,0
0.24,0.2,0.85214,0
0.24,0.22,0.81873,0
0.24,0.24,0.72615,0
0.24,0.26,0.59452,0
0.24,0.28,0.44933,0
0.24,0.3,0.31349,0
0.24,0.32,0.2019,0
0.24,0.34,0.12003,0
0.24,0.36,0.065875,0
0.24,0.38,0.033373,0
0.24,0.4,0.015608,0
0.24,0.42,0.0067383,0
0.24,0.44,0.0026871,0
0.24,0.46,0.0009959,0
0.24,0.48,0.00036583,0
0.24,0.5,0.00021026,0
0.24,0.52,0.00036583,0
0.24,0.54,0.0009959,0
0.24,0.56,0.0026871,0
0.24,0.58,0.0067383,0
0.24,0.6,0.015608,0
0.24,0.62,0.033373,0
0.24,0.64,0.065875,0
0.24,0.66,0.12003,0
0.24,0.68,0.2019,0
0.24,0.7,0.31349,0
0.24,0.72,0.44933,0
0.24,0.74,0.59452,0
0.24,0.76,0.72615,0
0.24,0.78,0.81873,0
0.24,0.8,0.85214,0
0.24,0.82,0.81873,0
0.24,0.84,0.72615,0
0.24,0.86,0.59452,0
0.24,0.88,0.44933,0
0.24,0.9,0.31348,0
0.24,0.92,0.20188,0
0.24,0.94,0.12,0
0.24,0.96,0.065821,0
0.24,0.98,0.033304,0
0.26,0.02,0.027267,0
0.26,0.04,0.05389,0
0.26,0.06,0.098245,0
0.26,0.08,0.16528,0
0.26,0.1,0.25665,0
0.26,0.12,0.36788,0
0.26,0.14,0.48675,0
0.26,0.16,0.59452,0
0.26,0.18,0.67032,0
0.26,0.2,0.69768,0
0.26,0.22,0.67032,0
0.26,0.24,0.59452,0
0.26,0.26,0.48675,0
0.26,0.28,0.36788,0
0.26,0.3,0.25666,0
0.26,0.32,0.1653,0
0.26,0.34,0.098274,0
0.26,0.36,0.053934,0
0.26,0.38,0.027324,0
0.26,0.4,0.012778,0
0.26,0.42,0.0055169,0
0.26,0.44,0.0022,0
0.26,0.46,0.00081536,0
0.26,0.48,0.00029951,0
0.26,0.5,0.00017214,0
0.26,0.52,0.00029951,0
0.26,0.54,0.00081536,0
0.26,0.56,0.0022,0
0.26,0.58,0.0055169,0
0.26,0.6,0.012778,0
0.26,0.62,0.027324,0
0.26,0.64,0.053934,0
0.26,0.66,0.098274,0
0.26,0.68,0.1653,0
0.26,0.7,0.25666,0
0.26,0.72,0.36788,0
0.26,0.74,0.48675,0
0.26,0.76,0.59452,0
0.26,0.78,0.67032,0
0.26,0.8,0.69768,0
0.26,0.82,0.67032,0
0.26,0.84,0.59452,0
0.26,0.86,0.48675,0
0.26,0.88,0.36788,0
0.26,0.9,0.25665,0
0.26,0.92,0.16528,0
0.26,0.94,0.098245,0
0.26,0.96,0.05389,0
0.26,0.98,0.027267,0
0.28,0.02,0.020608,0
0.28,0.04,0.040729,0
0.28,0.06,0.074252,0
0.28,0.08,0.12492,0
0.28,0.1,0.19397,0
0.28,0.12,0.27803,0
0.28,0.14,0.36788,0
0.28,0.16,0.44933,0
0.28,0.18,0.50662,0
0.28,0.2,0.52729,0
0.28,0.22,0.50662,0
0.28,0.24,0.44933,0
0.28,0.26,0.36788,0
0.28,0.28,0.27804,0
0.28,0.3,0.19398,0
0.28,0.32,0.12493,0
0.28,0.34,0.074274,0
0.28,0.36,0.040762,0
0.28,0.38,0.020651,0
0.28,0.4,0.0096577,0
0.28,0.42,0.0041696,0
0.28,0.44,0.0016627,0
0.28,0.46,0.00061622,0
0.28,0.48,0.00022635,0
0.28,0.5,0.00013009,0
0.28,0.52,0.00022635,0
0.28,0.54,0.00061622,0
0.28,0.56,0.0016627,0
0.28,0.58,0.0041696,0
0.28,0.6,0.0096577,0
0.28,0.62,0.020651,0
0.28,0.64,0.040762,0
0.28,0.66,0.074274,0
0.28,0.68,0.12493,0
0.28,0.7,0.19398,0
0.28,0.72,0.27804,0
0.28,0.74,0.36788,0
0.28,0.76,0.44933,0
0.28,0.78,0.50662,0
0.28,0.8,0.52729,0
0.28,0.82,0.50662,0
0.28,0.84,0.44933,0
0.28,0.86,0.36788,0
0.28,0.88,0.27803,0
0.28,0.9,0.19397,0
0.28,0.92,0.12492,0
0.28,0.94,0.074252,0
0.28,0.96,0.040729,0
0.28,0.98,0.020608,0
0.3,0.02,0.014378,0
0.3,0.04,0.028416,0
0.3,0.06,0.051804,0
0.3,0.08,0.087152,0
0.3,0.1,0.13533,0
0.3,0.12,0.19398,0
0.3,0.14,0.25666,0
0.3,0.16,0.31349,0
0.3,0.18,0.35345,0
0.3,0.2,0.36788,0
0.3,0.22,0.35345,0
0.3,0.24,0.31349,0
0.3,0.26,0.25666,0
0.3,0.28,0.19398,0
0.3,0.3,0.13534,0
0.3,0.32,0.087161,0
0.3,0.34,0.051819,0
0.3,0.36,0.028439,0
0.3,0.38,0.014408,0
0.3,0.4,0.0067379,0
0.3,0.42,0.002909,0
0.3,0.44,0.00116,0
0.3,0.46,0.00042991,0
0.3,0.48,0.0001579,0
0.3,0.5,9.0739e-05,0
0.3,0.52,0.0001579,0
0.3,0.54,0.00042991,0
0.3,0.56,0.00116,0
0.3,0.58,0.002909,0
0.3,0.6,0.0067379,0
0.3,0.62,0.014408,0
0.3,0.64,0.028439,0
0.3,0.66,0.051819,0
0.3,0.68,0.087161,0
0.3,0.7,0.13534,0
0.3,0.72,0.19398,0
0.3,0.74,0.25666,0
0.3,0.76,0.31349,0
0.3,0.78,0.35345,0
0.3,0.8,0.36788,0
0.3,0.82,0.35345,0
0.3,0.84,0.31349,0
0.3,0.86,0.25666,0
0.3,0.88,0.19398,0
0.3,0.9,0.13533,0
0.3,0.92,0.087152,0
0.3,0.94,0.051804,0
0.3,0.96,0.028416,0
0.3,0.98,0.014378,0
0.32,0.02,0.0092597,0
0.32,0.04,0.018301,0
0.32,0.06,0.033363,0
0.32,0.08,0.056129,0
0.32,0.1,0.087158,0
0.32,0.12,0.12493,0
0.32,0.14,0.1653,0
0.32,0.16,0.2019,0
0.32,0.18,0.22764,0
0.32,0.2,0.23693,0
0.32,0.22,0.22764,0
0.32,0.24,0.2019,0
0.32,0.26,0.1653,0
0.32,0.28,0.12493,0
0.32,0.3,0.087161,0
0.32,0.32,0.056135,0
0.32,0.34,0.033373,0
0.32,0.36,0.018316,0
0.32,0.38,0.009279,0
0.32,0.4,0.0043394,0
0.32,0.42,0.0018735,0
0.32,0.44,0.00074708,0
0.32,0.46,0.00027685,0
0.32,0.48,0.00010167,0
0.32,0.5,5.8418e-05,0
0.32,0.52,0.00010167,0
0.32,0.54,0.00027685,0
0.32,0.56,0.00074708,0
0.32,0.58,0.0018735,0
0.32,0.6,0.0043394,0
0.32,0.62,0.009279,0
0.32,0.64,0.018316,0
0.32,0.66,0.033373,0
0.32,0.68,0.056135,0
0.32,0.7,0.087161,0
0.32,0.72,0.12493,0
0.32,0.74,0.1653,0
0.32,0.76,0.2019,0
0.32,0.78,0.22764,0
0.32,0.8,0.23693,0
0.32,0.82,0.22764,0
0.32,0.84,0.2019,0
0.32,0.86,0.1653,0
0.32,0.88,0.12493,0
0.32,0.9,0.087158,0
0.32,0.92,0.056129,0
0.32,0.94,0.033363,0
0.32,0.96,0.018301,0
0.32,0.98,0.0092597,0
0.34,0.02,0.0055051,0
0.34,0.04,0.01088,0
0.34,0.06,0.019835,0
0.34,0.08,0.03337,0
0.34,0.1,0.051817,0
0.34,0.12,0.074273,0
0.34,0.14,0.098273,0
0.34,0.16,0.12003,0
0.34,0.18,0.13534,0
0.34,0.2,0.14086,0
0.34,0.22,0.13534,0
0.34,0.24,0.12003,0
0.34,0.26,0.098274,0
0.34,0.28,0.074274,0
0.34,0.3,0.051819,0
0.34,0.32,0.033373,0
0.34,0.34,0.019841,0
0.34,0.36,0.010889,0
0.34,0.38,0.0055165,0
0.34,0.4,0.0025799,0
0.34,0.42,0.0011138,0
0.34,0.44,0.00044413,0
0.34,0.46,0.00016457,0
0.34,0.48,6.0421e-05,0
0.34,0.5,3.4706e-05,0
0.34,0.52,6.0421e-05,0
0.34,0.54,0.00016457,0
0.34,0.56,0.00044413,0
0.34,0.58,0.0011138,0
0.34,0.6,0.0025799,0
0.34,0.62,0.0055165,0
0.34,0.64,0.010889,0
0.34,0.66,0.019841,0
0.34,0.68,0.033373,0
0.34,0.7,0.051819,0
0.34,0.72,0.074274,0
0.34,0.74,0.098274,0
0.34,0.76,0.12003,0
0.34,0.78,0.13534,0
0.34,0.8,0.14086,0
0.34,0.82,0.13534,0
0.34,0.84,0.12003,0
0.34,0.86,0.098273,0
0.34,0.88,0.074273,0
0.34,0.9,0.051817,0
0.34,0.92,0.03337,0
0.34,0.94,0.019835,0
0.34,0.96,0.01088,0
0.34,0.98,0.0055051,0
0.36,0.02,0.0030212,0
0.36,0.04,0.0059711,0
0.36,0.06,0.010886,0
0.36,0.08,0.018314,0
0.36,0.1,0.028438,0
0.36,0.12,0.040762,0
0.36,0.14,0.053934,0
0.36,0.16,0.065875,0
0.36,0.18,0.074274,0
0.36,0.2,0.077305,0
0.36,0.22,0.074274,0
0.36,0.24,0.065875,0
0.36,0.26,0.053934,0
0.36,0.28,0.040762,0
0.36,0.3,0.028439,0
0.36,0.32,0.018316,0
0.36,0.34,0.010889,0
0.36,0.36,0.005976,0
0.36,0.38,0.0030275,0
0.36,0.4,0.0014158,0
0.36,0.42,0.00061123,0
0.36,0.44,0.00024372,0
0.36,0.46,9.0291e-05,0
0.36,0.48,3.3132e-05,0
0.36,0.5,1.9019e-05,0
0.36,0.52,3.3132e-05,0
0.36,0.54,9.0291e-05,0
0.36,0.56,0.00024372,0
0.36,0.58,0.00061123,0
0.36,0.6,0.0014158,0
0.36,0.62,0.0030275,0
0.36,0.64,0.005976,0
0.36,0.66,0.010889,0
0.36,0.68,0.018316,0
0.36,0.7,0.028439,0
0.36,0.72,0.040762,0
0.36,0.74,0.053934,0
0.36,0.76,0.065875,0
0.36,0.78,0.074274,0
0.36,0.8,0.077305,0
0.36,0.82,0.074274,0
0.36,0.84,0.065875,0
0.36,0.86,0.053934,0
0.36,0.88,0.040762,0
0.36,0.9,0.028438,0
0.36,0.92,0.018314,0
0.36,0.94,0.010886,0
0.36,0.96,0.0059711,0
0.36,0.98,0.0030212,0
0.38,0.02,0.0015306,0
0.38,0.04,0.003025,0
0.38,0.06,0.0055149,0
0.38,0.08,0.0092781,0
0.38,0.1,0.014407,0
0.38,0.12,0.020651,0
0.38,0.14,0.027324,0
0.38,0.16,0.033373,0
0.38,0.18,0.037628,0
0.38,0.2,0.039164,0
0.38,0.22,0.037628,0
0.38,0.24,0.033373,0
0.38,0.26,0.027324,0
0.38,0.28,0.020651,0
0.38,0.3,0.014408,0
0.38,0.32,0.009279,0
0.38,0.34,0.0055165,0
0.38,0.36,0.0030275,0
0.38,0.38,0.0015338,0
0.38,0.4,0.00071726,0
0.38,0.42,0.00030963,0
0.38,0.44,0.00012344,0
0.38,0.46,4.5713e-05,0
0.38,0.48,1.6755e-05,0
0.38,0.5,9.6055e-06,0
0.38,0.52,1.6755e-05,0
0.38,0.54,4.5713e-05,0
0.38,0.56,0.00012344,0
0.38,0.58,0.00030963,0
0.38,0.6,0.00071726,0
0.38,0.62,0.0015338,0
