X,Y,Means,Confidence
0.15,0.53,0.00054586,0
0.6,0.31,0.0054616,0
0.05,0.41,0.0012807,0
0.74,0.64,0.053934,0
0.87,0.76,0.52204,0
0.06,0.29,0.06265,0
0.75,0.52,0.00033434,0
0.05,0.94,0.014839,0
0.27,0.07,0.11303,0
0.97,0.04,0.00429,0
0.08,0.13,0.14514,0
0.66,0.68,0.033373,0
0.69,0.4,0.0054616,0
0.07,0.53,0.00012927,0
0.91,0.95,0.031418,0
0.56,0.31,0.00094029,0
0.43,0.93,0.00093035,0
0.75,0.07,0.14369,0
0.04,0.86,0.053904,0
0.74,0.96,0.053904,0
0.94,0.99,0.003801,0
0.58,0.21,0.0078288,0
0.71,0.59,0.0054074,0
0.62,0.71,0.017422,0
0.14,0.61,0.018873,0
0.2,0.15,0.7788,0
0.75,0.33,0.1437,0
0.28,0.76,0.44933,0
0.75,0.27,0.47711,0
0.24,0.47,0.00059727,0
0.58,0.4,0.00014477,0
0.61,0.03,0.001502,0
0.92,0.38,0.0092784,0
0.28,0.64,0.040762,0
0.96,0.85,0.060172,0
0.14,0.37,0.038774,0
0.32,0.42,0.0018735,0
0.93,0.33,0.034044,0
0.52,0.94,6.0409e-05,0
0.13,0.3,0.22537,0
0.9,0.94,0.051808,0
0.35,0.54,0.00012313,0
0.8,0.27,0.61263,0
0.61,0.59,0.00032877,0
0.49,0.53,1.4214e-07,0
0.3,0.07,0.067873,0
0.51,0.97,1.6024e-05,0
0.94,0.85,0.10968,0
0.14,0.58,0.0055169,0
0.19,0.22,0.95123,0
0.13,0.87,0.37531,0
0.02,0.49,1.1268e-05,0
0.96,0.52,3.3114e-05,0
0.56,0.41,3.8271e-05,0
0.02,0.81,0.038718,0
0.21,0.13,0.60653,0
0.59,0.34,0.0017121,0
0.02,0.25,0.030457,0
0.4,0.37,0.0010179,0
0.27,0.23,0.5599,0
0.79,0.14,0.69073,0
0.29,0.49,0.00012881,0
0.06,0.93,0.025983,0
0.83,0.63,0.050793,0
0.69,0.54,0.00034846,0
0.02,0.54,4.5647e-05,0
0.95,0.07,0.01944,0
0.42,0.6,0.00014477,0
0.67,0.26,0.12873,0
0.49,0.88,0.00015269,0
0.4,0.1,0.0067378,0
0.3,0.93,0.067873,0
0.11,0.22,0.42741,0
0.03,0.8,0.055526,0
0.07,0.59,0.0022426,0
0.18,0.44,0.0030298,0
0.94,0.95,0.014839,0
0.56,0.07,0.00058175,0
0.55,0.73,0.0011855,0
0.68,0.21,0.23457,0
0.03,0.13,0.034017,0
0.4,0.28,0.0096577,0
0.62,0.55,7.5731e-05,0
0.84,0.83,0.7788,0
0.92,0.82,0.22762,0
0.24,0.74,0.59452,0
0.42,0.29,0.0035177,0
0.86,0.15,0.54335,0
0.13,0.96,0.047333,0
0.54,0.35,0.00012313,0
0.74,0.79,0.69073,0
0.6,0.82,0.017598,0
0.02,0.84,0.033325,0
0.57,0.83,0.0046088,0
0.32,0.21,0.23457,0
0.73,0.77,0.5599,0
0.02,0.96,0.0030215,0
0.68,0.23,0.21654,0
0.42,0.01,0.00021337,0
0.14,0.51,0.00020204,0
0.77,0.45,0.0017686,0
0.45,0.34,0.00027253,0
0.33,0.34,0.025991,0
0.8,0.92,0.23691,0
0.43,0.38,0.00019744,0
0.1,0.15,0.2865,0
0.58,0.62,0.00030963,0
0.41,0.41,0.00014769,0
0.13,0.51,0.00017741,0
0.67,0.38,0.0072264,0
0.75,0.34,0.1097,0
0.62,0.1,0.014407,0
0.18,0.07,0.17726,0
0.88,0.71,0.23457,0
0.89,0.69,0.13265,0
0.69,0.5,7.354e-05,0
0.38,0.63,0.0021765,0
0.02,0.38,0.0015315,0
0.59,0.75,0.0094666,0
0.35,0.43,0.00053146,0
0.68,0.96,0.018306,0
0.26,0.77,0.63763,0
0.39,0.4,0.00049541,0
0.13,0.02,0.023958,0
0.02,0.91,0.011661,0
0.94,0.51,4.0736e-05,0
0.55,0.54,2.2009e-06,0
0.03,0.59,0.00067488,0
0.36,0.37,0.0042962,0
0.35,0.21,0.10435,0
0.18,0.22,0.92312,0
0.1,0.73,0.22537,0
0.93,0.02,0.0072152,0
0.49,0.15,0.00022555,0
0.11,0.13,0.27253,0
0.75,0.63,0.043283,0
0.8,0.9,0.36787,0
0.84,0.36,0.065875,0
0.86,0.49,0.00020204,0
0.21,0.95,0.10432,0
0.91,0.64,0.023051,0
0.8,0.93,0.1845,0
0.21,0.8,0.99005,0
0.96,0.99,0.0020853,0
0.99,0.73,0.016535,0
0.92,0.56,0.00074703,0
0.62,0.74,0.027324,0
0.37,0.64,0.0042962,0
0.8,0.67,0.18452,0
0.62,0.07,0.0072256,0
0.01,0.29,0.012007,0
0.07,0.57,0.00093035,0
0.49,0.66,4.0744e-05,0
0.01,0.02,0.0010555,0
0.9,0.63,0.020445,0
0.17,0.37,0.050793,0
0.56,0.54,3.6248e-06,0
0.84,0.63,0.047359,0
0.45,0.54,2.2009e-06,0
0.51,0.06,4.0736e-05,0
